Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value
2014,11,5,18,61,4,260,0.21,3.8,NA,10
2014,11,5,19,59,10.15,326,0.21,3.8,NA,7
2014,11,5,20,55.51,12.92,320,0.24,8.85,1021.38,6
2014,11,5,21,50.59,6.04,6,0.3,3.1,NA,5
2014,11,5,22,52.35,9.83,4,0.26,5,NA,6
2014,11,5,23,46.05,9.73,356,0.34,10,1023.8,4
2014,11,6,0,45.82,9.8,348,0.34,NA,NA,5
2014,11,6,1,43.59,7.63,356,0.35,NA,NA,4
2014,11,6,2,39.74,4.79,351,0.41,10,1025.9,3
2014,11,6,3,41.59,4.81,357,0.4,NA,NA,8
2014,11,6,4,44.77,4.48,13,0.34,NA,NA,9
2014,11,6,5,40.97,8.12,11,0.38,10,1028.03,7
2014,11,6,6,44.77,9.93,30,0.34,NA,NA,7
2014,11,6,7,45,6.99,29,0.36,NA,NA,9
2014,11,6,8,43.39,9.88,18,0.37,9.49,1031.16,11
2014,11,6,10,50.23,11,60,0.25,NA,NA,9
2014,11,6,11,49.9,10.06,17,0.21,10,1031.88,7
2014,11,6,12,52,7,40,0.15,NA,NA,4
2014,11,6,13,54,NA,NA,0.14,NA,NA,3
2014,11,6,14,52.7,7.67,64,0.15,10,1029.51,4
2014,11,6,15,53.77,NA,NA,0.14,NA,NA,7
2014,11,6,16,51.77,3.76,40,0.15,NA,NA,6
2014,11,6,17,45.15,0.94,67,0.31,10,1029.96,6
2014,11,6,18,39.7,2.1,90,0.46,NA,NA,33
2014,11,6,19,37.7,4,170,0.5,NA,NA,40
2014,11,6,20,37.39,1.59,142,0.52,9.65,1032.05,40
2014,11,6,21,36.59,1.92,75,0.64,NA,NA,48
2014,11,6,22,36.35,2,70,0.64,NA,NA,44
2014,11,6,23,36.35,2,70,0.65,6.2,1032.8,41
2014,11,7,0,36.35,1.77,70,0.64,NA,NA,44
2014,11,7,1,37,2,70,0.59,NA,NA,45
2014,11,7,2,34.86,1.58,80,0.59,6.4,1032.45,79
2014,11,7,3,32.82,3.75,359,0.68,5,NA,76
2014,11,7,4,32.82,2,50,0.79,5,NA,79
2014,11,7,5,31.96,1.86,70,0.69,6.14,1032.01,90
2014,11,7,6,32.82,0.23,60,0.73,5,NA,73
2014,11,7,7,34.59,2,40,0.74,5,NA,70
2014,11,7,8,36.19,2.22,49,0.59,8.17,1033.74,66
2014,11,7,9,43.35,NA,NA,0.39,NA,NA,59
2014,11,7,10,45.59,NA,NA,0.35,NA,NA,62
2014,11,7,11,45.29,2.56,189,0.35,9.15,1033.5,60
2014,11,7,12,46.7,4,110,0.37,NA,NA,41
2014,11,7,13,50.23,4,120,0.35,6.2,NA,38
2014,11,7,14,47.86,3.36,187,0.36,9.67,1030.94,33
2014,11,7,15,48.47,7,240,0.37,6.2,NA,18
2014,11,7,16,46.47,7,230,0.41,NA,NA,28
2014,11,7,17,41.96,3.72,237,0.53,9.46,1030.42,46
2014,11,7,18,46.23,9,270,0.44,NA,NA,51
2014,11,7,19,46.23,4,280,0.44,NA,NA,57
2014,11,7,20,43.58,5.33,225,0.53,6.71,1031.13,37
2014,11,7,21,43.35,7,340,0.6,NA,NA,35
2014,11,7,22,37.17,2,320,0.77,NA,NA,41
2014,11,7,23,35.29,1.51,96,0.82,NA,1030.8,46
2014,11,8,0,35.29,2,330,0.82,4.4,NA,56
2014,11,8,1,33.64,2,70,0.82,4.4,NA,69
2014,11,8,2,33.06,3.6,356,0.79,5.13,1030.41,79
2014,11,8,3,31.87,3.53,350,0.84,5,NA,76
2014,11,8,4,31.76,1.77,350,0.89,4.4,NA,65
2014,11,8,5,29.8,3.6,336,0.83,4.41,1029.57,69
2014,11,8,6,31.52,4,350,0.8,4.25,NA,74
2014,11,8,7,33.52,4,240,0.74,2.5,NA,79
2014,11,8,8,37.35,4.21,356,0.71,4.73,1030.47,78
2014,11,8,9,45.35,6.74,335,0.5,4.4,NA,87
2014,11,8,10,48.23,NA,NA,0.45,5,NA,82
2014,11,8,11,48.25,3.67,253,0.45,5.06,1029.37,74
2014,11,8,12,52,NA,NA,0.37,5,NA,77
2014,11,8,13,54.88,NA,NA,0.36,3.8,NA,84
2014,11,8,14,53.61,7.15,259,0.34,5.95,1026.56,87
2014,11,8,15,54.88,4,300,0.36,4.4,NA,91
2014,11,8,16,54,4,260,0.38,4.4,NA,77
2014,11,8,17,49.36,3.84,245,0.4,5.79,1026.19,74
2014,11,8,18,43.82,2,260,0.59,4.25,NA,84
2014,11,8,19,40.05,2,240,0.74,4.18,NA,89
2014,11,8,20,38.21,1.64,235,0.72,4.75,1027.44,94
2014,11,8,21,37.17,1.53,60,0.77,3.65,NA,92
2014,11,8,22,35.41,0.23,240,0.89,3.65,NA,97
2014,11,8,23,35.41,1.44,358,0.83,3.61,1028,92
2014,11,9,0,35.29,1.44,358,0.9,3.58,NA,98
2014,11,9,1,31.76,3.25,4,0.9,3.58,NA,116
2014,11,9,2,32.61,2.23,11,0.84,4.44,1028.21,113
2014,11,9,3,31.76,3.4,353,0.9,3.58,NA,101
2014,11,9,4,29.52,7.91,348,0.87,3.54,NA,87
2014,11,9,5,30.04,2.97,334,0.79,5.2,1027.56,54
2014,11,9,6,28.94,6.18,338,0.77,4.52,NA,50
2014,11,9,7,32.59,3.5,346,0.77,0.9,NA,42
2014,11,9,8,38.23,5.62,347,0.62,5.4,1028.42,38
2014,11,9,9,50,3.63,337,0.38,1.9,NA,38
2014,11,9,10,53.77,3.34,347,0.29,1.9,NA,39
2014,11,9,11,52.49,1.15,45,0.28,8.65,1027.45,33
2014,11,9,12,60.53,NA,NA,0.22,3.1,NA,34
2014,11,9,13,60.77,9,270,0.22,3.1,NA,40
2014,11,9,14,59.54,4.71,267,0.23,7.56,1024.34,48
2014,11,9,15,60.77,9,270,0.23,3.8,NA,45
2014,11,9,16,58.77,NA,NA,0.28,3.8,NA,39
2014,11,9,17,49.76,2.24,235,0.4,7.62,1023.66,44
2014,11,9,18,48.7,4,240,0.46,3.1,NA,57
2014,11,9,19,42.29,4,250,0.64,4.78,NA,77
2014,11,9,20,41.94,1.46,227,0.59,5.04,1024.64,76
2014,11,9,21,38.52,4,240,0.75,4.64,NA,98
2014,11,9,22,37.64,1.55,83,0.71,4.6,NA,101
2014,11,9,23,37.41,0.23,250,0.78,4.6,1024.3,104
2014,11,10,0,35.64,3.32,353,0.83,4.55,NA,106
2014,11,10,1,33.87,4,250,0.9,4.03,NA,108
2014,11,10,2,34.53,1.84,342,0.68,5.19,1024.49,98
2014,11,10,3,33.05,3.36,347,0.76,0.9,NA,79
2014,11,10,4,33.29,1.66,315,0.65,0.9,NA,44
2014,11,10,5,32.97,2.26,349,0.68,4.72,1023.76,33
2014,11,10,6,31.05,6,349,0.71,0.6,NA,45
2014,11,10,7,36.35,3.39,357,0.63,0.7,NA,53
2014,11,10,8,39.75,2.61,95,0.57,4.33,1024.46,47
2014,11,10,9,48.23,4,230,0.41,0.8,NA,42
2014,11,10,10,50.47,9,250,0.33,0.9,NA,34
2014,11,10,11,52.48,2.72,234,0.32,5.57,1023.87,38
2014,11,10,12,57.23,9,250,0.27,1.2,NA,41
2014,11,10,13,59,NA,NA,0.25,1.6,NA,56
2014,11,10,14,57.72,3.64,175,0.28,6.61,1020.46,59
2014,11,10,15,60.77,NA,NA,0.25,2.1,NA,68
2014,11,10,16,58.77,4,250,0.27,2.2,NA,79
2014,11,10,17,52,3.06,204,0.38,4.08,1020.03,79
2014,11,10,18,46.7,4,180,0.58,1.6,NA,111
2014,11,10,19,53.77,4,220,0.44,4.03,NA,147
2014,11,10,20,44.88,2.6,253,0.57,3.91,1020.54,153
2014,11,10,21,41.59,4,220,0.75,3.5,NA,145
2014,11,10,22,40.05,2,230,0.8,3.5,NA,143
2014,11,10,23,38.52,4,230,0.86,2.85,1019.5,144
2014,11,11,0,38.52,2,240,0.86,2.84,NA,200
2014,11,11,1,37.05,2,310,0.84,2.83,NA,239
2014,11,11,2,37.83,1.48,333,0.76,3.91,1019.13,185
2014,11,11,3,37.64,2,250,0.78,2.83,NA,163
2014,11,11,4,35.64,2,310,0.85,4.51,NA,28
2014,11,11,5,40.2,4.09,27,0.63,3.13,1018.08,12
2014,11,11,6,46.7,9.45,322,0.4,2.2,NA,9
2014,11,11,7,50.23,11.06,304,0.29,4.4,NA,9
2014,11,11,8,49.22,13.15,321,0.31,9.13,1018.75,11
2014,11,11,9,54,16.12,323,0.25,NA,NA,15
2014,11,11,10,54.12,18.33,323,0.24,NA,NA,13
2014,11,11,11,53.6,19.56,330,0.27,10,1018.8,14
2014,11,11,12,57,25.89,323,0.24,NA,NA,17
2014,11,11,13,55.23,21.5,329,0.26,NA,NA,18
2014,11,11,14,52.66,20.95,320,0.26,10,1018.23,16
2014,11,11,15,54.12,18.2,339,0.24,NA,NA,11
2014,11,11,16,54,19.65,348,0.24,NA,NA,7
2014,11,11,17,47.21,10.79,351,0.31,10,1019,9
2014,11,11,18,49.77,10.71,348,0.26,NA,NA,13
2014,11,11,19,47.77,4,330,0.32,NA,NA,16
2014,11,11,20,46.71,13.84,307,0.29,9.94,1020.41,8
2014,11,11,21,47.41,14.31,319,0.26,NA,NA,19
2014,11,11,22,46.23,21.27,339,0.21,NA,NA,8
2014,11,11,23,46.23,18.78,338,0.2,5,1023.5,9
2014,11,12,0,45.12,16.12,333,0.19,NA,NA,5
2014,11,12,1,45,16.12,333,0.19,NA,NA,2
2014,11,12,2,40.18,13.05,332,0.22,10,1023.57,2
2014,11,12,3,41.47,9.8,328,0.22,NA,NA,3
2014,11,12,4,41.23,11.21,329,0.2,NA,NA,3
2014,11,12,5,38.87,15.55,332,0.21,10,1023.71,6
2014,11,12,6,39.23,18.66,347,0.22,NA,NA,4
2014,11,12,7,39.47,23.4,348,0.17,NA,NA,4
2014,11,12,8,38.59,23.1,344,0.18,10,1026.18,5
2014,11,12,9,41.47,21.97,339,0.13,NA,NA,6
2014,11,12,10,43.23,24.38,341,0.12,NA,NA,6
2014,11,12,11,41.04,24.31,339,0.13,10,1027.96,5
2014,11,12,12,45.12,24.38,339,0.1,NA,NA,4
2014,11,12,13,46,24.61,339,0.11,NA,NA,6
2014,11,12,14,43.87,18.32,334,0.13,10,1026.46,5
2014,11,12,15,45.88,16.21,339,0.12,NA,NA,3
2014,11,12,16,44.77,11.21,341,0.14,NA,NA,5
2014,11,12,17,39.79,11.22,342,0.18,10,1025.96,7
2014,11,12,18,40.77,11.84,351,0.18,NA,NA,9
2014,11,12,19,38.77,7.91,358,0.22,NA,NA,11
2014,11,12,20,37.34,12.47,351,0.23,9.56,1027.9,12
2014,11,12,21,36,8.99,349,0.27,NA,NA,15
2014,11,12,22,37.23,10.98,1,0.23,NA,NA,17
2014,11,12,23,36.88,8.67,337,0.24,10,1028.3,12
2014,11,13,0,38.65,11,340,0.23,NA,NA,11
2014,11,13,1,38.41,8.59,324,0.23,NA,NA,12
2014,11,13,2,31.62,0.21,217,0.37,9.75,1028.95,12
2014,11,13,3,30.47,2,290,0.44,NA,NA,11
2014,11,13,4,28.94,4,250,0.57,NA,NA,13
2014,11,13,5,27.08,3.15,153,0.54,8.72,1027.43,15
2014,11,13,6,26.05,4,230,0.65,5,NA,21
2014,11,13,7,27.82,1.31,64,0.65,3.1,NA,21
2014,11,13,8,34.75,0.28,347,0.37,6.09,1027.38,40
2014,11,13,9,44.77,11,240,0.26,5,NA,40
2014,11,13,10,47.77,11,240,0.21,NA,NA,20
2014,11,13,11,47.89,9.24,253,0.18,7.32,1026.59,16
2014,11,13,12,52,18,300,0.16,NA,NA,26
2014,11,13,13,53.77,16,290,0.15,NA,NA,25
2014,11,13,14,51.95,14.23,301,0.14,10,1023.78,25
2014,11,13,15,53.77,16,290,0.13,NA,NA,35
2014,11,13,17,49.34,7.69,230,0.17,10,1023.36,31
2014,11,13,18,49.41,2,220,0.2,NA,NA,30
2014,11,13,19,47.77,4,240,0.21,3.8,NA,33
2014,11,13,20,44.39,6.38,220,0.24,5.87,1024.38,45
2014,11,13,21,45.88,4,240,0.23,3.8,NA,53
2014,11,13,22,41.23,7,240,0.32,5,NA,44
2014,11,13,23,35.05,2.51,261,0.48,3.87,1023.9,43
2014,11,14,0,33.29,3.2,357,0.53,4.4,NA,52
2014,11,14,1,31.29,3.54,346,0.57,5,NA,52
2014,11,14,2,30.81,3.46,334,0.49,4.9,1025.19,52
2014,11,14,3,31.05,6.36,356,0.53,5,NA,54
2014,11,14,4,28.05,3.79,354,0.68,3.8,NA,52
2014,11,14,5,27.73,2.38,346,0.57,5.29,1025.89,49
2014,11,14,6,28.47,4.57,348,0.6,3.1,NA,49
2014,11,14,7,30.47,6.64,349,0.59,2.5,NA,40
2014,11,14,8,36.14,6.6,342,0.41,5.35,1027.88,41
2014,11,14,9,45.88,9,60,0.27,3.8,NA,24
2014,11,14,10,48,7,60,0.2,4.4,NA,30
2014,11,14,11,49.58,2.71,37,0.19,10,1028.26,21
2014,11,14,12,54,2,80,0.16,NA,NA,22
2014,11,14,13,54.88,2,0,0.16,NA,NA,20
2014,11,14,14,53.16,2.29,13,0.16,10,1026.58,21
2014,11,14,15,54.65,2,60,0.18,NA,NA,21
2014,11,14,16,50,2,340,0.18,NA,NA,25
2014,11,14,17,48.19,6.46,183,0.21,9.62,1027.11,32
2014,11,14,18,45.88,4,160,0.26,5,NA,35
2014,11,14,19,39.23,2.15,148,0.44,2.8,NA,50
2014,11,14,20,38.11,1.72,159,0.42,5.4,1028.83,74
2014,11,14,21,34.82,3.64,87,0.55,4.71,NA,64
2014,11,14,22,39,3.65,103,0.43,4.64,NA,90
2014,11,14,23,37.23,3.54,84,0.45,4.63,1028.2,138
2014,11,15,0,36.35,1.54,12,0.47,4.64,NA,182
2014,11,15,1,34.59,1.54,48,0.61,4.67,NA,210
2014,11,15,2,33.87,1.21,11,0.59,5.02,1029.54,208
2014,11,15,3,34.59,1.44,348,0.56,4.78,NA,152
2014,11,15,4,36.35,0.23,160,0.51,3.1,NA,122
2014,11,15,5,33.79,1,2,0.55,3.53,1029.17,87
2014,11,15,6,34.59,4,0,0.54,2.8,NA,62
2014,11,15,7,31.05,1.78,38,0.7,2.8,NA,52
2014,11,15,8,35.47,1.03,9,0.54,3.87,1029.85,52
2014,11,15,9,40.05,4,150,0.41,2.2,NA,59
2014,11,15,10,44.05,7,220,0.37,4.4,NA,96
2014,11,15,11,45.63,2.97,140,0.33,3.88,1028.61,128
2014,11,15,12,46.94,9,200,0.35,2.5,NA,141
2014,11,15,13,47.05,3.64,147,0.35,2.79,NA,167
2014,11,15,14,47.05,2.85,204,0.35,3.93,1026.63,206
2014,11,15,15,46.94,1.44,92,0.38,2.31,NA,227
2014,11,15,16,46.94,3.36,23,0.38,1.97,NA,246
2014,11,15,17,43.93,4.22,24,0.44,3.82,1026.08,230
2014,11,15,18,43.59,3.34,13,0.49,2.39,NA,239
2014,11,15,19,43.59,0,NA,0.45,2.39,NA,238
2014,11,15,20,41.46,0.57,314,0.52,3.56,1027.22,250
2014,11,15,21,43.35,7,240,0.48,2.5,NA,261
2014,11,15,22,39.7,7,250,0.63,2.5,NA,283
2014,11,15,23,37.94,4.39,209,0.62,2.5,1026.8,273
2014,11,16,0,35.05,1.72,165,0.7,2.5,NA,281
2014,11,16,1,35.05,7,210,0.7,2.5,NA,218
2014,11,16,2,34.41,1.85,8,0.72,3.54,1026.33,222
2014,11,16,3,36.59,3.13,6,0.67,2.39,NA,206
2014,11,16,4,34.82,4,240,0.67,2.37,NA,304
2014,11,16,5,32.93,1.4,281,0.76,3.56,1025.67,299
2014,11,16,6,31.29,2,80,0.88,2.35,NA,284
2014,11,16,7,29.52,7,250,0.89,1.81,NA,266
2014,11,16,8,35.85,2.77,323,0.78,2.84,1026.83,256
2014,11,16,9,45,4,10,0.53,1.81,NA,79
2014,11,16,10,46,4,310,0.5,2.88,NA,38
2014,11,16,11,48.98,7.97,266,0.41,4.15,1026.92,22
2014,11,16,12,53.77,12.82,293,0.31,5,NA,15
2014,11,16,13,53.77,13,330,0.28,5,NA,21
2014,11,16,14,51.7,16.1,320,0.31,9.35,1025.43,18
2014,11,16,15,52,13,330,0.3,5,NA,19
2014,11,16,16,51.77,14.95,293,0.32,NA,NA,16
2014,11,16,17,47.4,13.38,299,0.35,9.62,1026.69,17
2014,11,16,18,49.77,16.66,319,0.29,NA,NA,15
2014,11,16,19,48,12.29,319,0.31,NA,NA,24
2014,11,16,20,43.92,13.3,319,0.37,10,1029.21,12
2014,11,16,21,46,16,320,0.34,NA,NA,19
2014,11,16,22,46,11.06,304,0.34,NA,NA,13
2014,11,16,23,45,12.7,312,0.35,10,1030.1,12
2014,11,17,0,45,12.92,312,0.34,NA,NA,13
2014,11,17,1,43.23,12.92,312,0.33,NA,NA,12
2014,11,17,2,40.31,10.83,319,0.39,10,1030.86,13
2014,11,17,3,41,10.93,322,0.37,NA,NA,11
2014,11,17,4,38.77,7.23,330,0.4,NA,NA,11
2014,11,17,5,33.33,4.07,9,0.52,10,1031.2,9
2014,11,17,6,32.59,2.73,349,0.57,NA,NA,11
2014,11,17,7,32.82,1.89,37,0.56,NA,NA,17
2014,11,17,8,39.65,3.62,3,0.44,4.26,1033.18,19
2014,11,17,9,47.77,16,340,0.3,NA,NA,19
2014,11,17,10,50,7.68,342,0.25,NA,NA,16
2014,11,17,11,48.18,9.39,351,0.23,10,1032.71,14
2014,11,17,12,52,13,350,0.2,NA,NA,15
2014,11,17,13,54,13,340,0.17,NA,NA,15
2014,11,17,14,52.95,10.55,337,0.19,10,1029.66,8
2014,11,17,15,54.88,8.97,305,0.16,NA,NA,13
2014,11,17,16,53.53,7,350,0.17,NA,NA,16
2014,11,17,17,49.34,5.14,237,0.2,10,1029.94,27
2014,11,17,18,45,2,250,0.29,NA,NA,47
2014,11,17,19,38.05,1.58,15,0.46,5,NA,54
2014,11,17,20,36.59,2.05,273,0.51,5.4,1031.16,62
2014,11,17,21,34.82,2,220,0.62,4.25,NA,66
2014,11,17,22,34.59,1.82,157,0.58,4.25,NA,72
2014,11,17,23,33.52,2.21,224,0.65,4.25,1030.8,81
2014,11,18,0,32.82,1.38,0,0.62,4.25,NA,138
2014,11,18,1,32.59,1.66,353,0.62,4.21,NA,121
2014,11,18,2,30.3,2.92,324,0.65,5.01,1030.77,78
2014,11,18,3,29.29,3.4,353,0.77,2.2,NA,78
2014,11,18,4,28.05,3.48,332,0.7,1.9,NA,63
2014,11,18,5,28,5.04,334,0.68,3.86,1030.63,45
2014,11,18,6,31.29,1.83,315,0.61,1.9,NA,39
2014,11,18,7,32.47,3.71,348,0.56,1.6,NA,40
2014,11,18,8,34.21,6.99,339,0.54,3.44,1031.66,42
2014,11,18,9,41.59,6.26,318,0.39,1.6,NA,41
2014,11,18,10,46.47,6.63,334,0.33,1.8,NA,53
2014,11,18,11,49.07,3.86,260,0.31,6.99,1031.47,52
2014,11,18,12,54,NA,NA,0.25,2.2,NA,61
2014,11,18,13,55,NA,NA,0.25,2.5,NA,59
2014,11,18,14,54.05,3.32,159,0.25,8.9,1028.4,53
2014,11,18,15,55,NA,NA,0.24,2.8,NA,59
2014,11,18,16,52.23,2,220,0.27,2.5,NA,63
2014,11,18,17,48.84,3.24,199,0.31,5.1,1027.72,86
2014,11,18,18,43.23,1.99,168,0.42,1.6,NA,106
2014,11,18,19,41.23,4,180,0.54,3.48,NA,136
2014,11,18,20,38.17,2.1,166,0.53,4.01,1028.73,158
2014,11,18,21,38.29,1.9,174,0.6,2.96,NA,189
2014,11,18,22,33.52,3.1,53,0.67,2.67,NA,203
2014,11,18,23,35.05,1.66,95,0.68,2.13,1027.3,221
2014,11,19,0,33.05,1.66,105,0.74,2.37,NA,257
2014,11,19,1,32.59,1.57,54,0.75,2.89,NA,333
2014,11,19,2,30.66,1.21,78,0.76,3.54,1026.7,371
2014,11,19,3,31.05,7,190,0.86,2.9,NA,354
2014,11,19,4,31.05,0.97,352,0.8,3.5,NA,273
2014,11,19,5,29.33,1.25,77,0.8,4.27,1025.42,255
2014,11,19,6,31.05,3.07,8,0.85,3.52,NA,165
2014,11,19,7,31.05,1.31,24,0.85,2.35,NA,198
2014,11,19,8,35.19,3.11,135,0.68,3.34,1025.64,275
2014,11,19,9,39.82,4,180,0.62,2.13,NA,320
2014,11,19,10,40.29,7,170,0.61,1.9,NA,284
2014,11,19,11,42.62,0.45,200,0.55,2.57,1024.44,346
2014,11,19,12,46.05,13,200,0.53,1.28,NA,311
2014,11,19,13,46.94,9,210,0.55,1.35,NA,372
2014,11,19,14,47.43,4.97,143,0.46,2.92,1020.47,399
2014,11,19,15,47.05,11,200,0.51,1.42,NA,370
2014,11,19,16,44.29,2.29,148,0.57,1.35,NA,327
2014,11,19,17,42.91,5.03,157,0.6,2.71,1020.12,346
2014,11,19,18,40.29,4,200,0.77,2.16,NA,351
2014,11,19,19,37.64,7,210,0.8,2.16,NA,362
2014,11,19,20,37.59,0.76,114,0.72,2.13,1021.1,394
2014,11,19,21,35.41,1.83,115,0.81,2.16,NA,409
2014,11,19,22,37.17,7,190,0.81,2.16,NA,384
2014,11,19,23,35.29,1.44,52,0.81,1.99,1020,393
2014,11,20,0,35.41,2.78,354,0.81,2.02,NA,380
2014,11,20,1,37.05,3.06,10,0.76,1.94,NA,330
2014,11,20,2,34.22,2.19,6,0.8,1.98,1018.82,324
2014,11,20,3,33.29,7,190,0.89,1.86,NA,334
2014,11,20,4,33.29,1.34,37,0.89,1.86,NA,334
2014,11,20,5,29.63,2.86,92,0.9,1.53,1016.92,368
2014,11,20,6,33.29,1,318,0.89,1.11,NA,360
2014,11,20,7,31.29,1.51,84,0.9,0.94,NA,324
2014,11,20,8,32.44,1.58,79,0.89,1.01,1018.31,299
2014,11,20,9,37.17,4,10,0.83,1.16,NA,305
2014,11,20,10,41.59,0,NA,0.75,1.16,NA,290
2014,11,20,11,42.63,1.82,43,0.65,1.28,1018.63,314
2014,11,20,12,45.35,7,200,0.61,1.19,NA,315
2014,11,20,13,46.7,4,220,0.58,1.72,NA,306
2014,11,20,14,49.09,3.71,201,0.48,3.02,1016.82,292
2014,11,20,15,46.7,2,200,0.58,1.35,NA,315
2014,11,20,16,45.59,4,190,0.6,1.09,NA,332
2014,11,20,17,43.44,2.13,167,0.63,2.75,1017.43,342
2014,11,20,18,39.82,3.31,71,0.75,1.01,NA,338
2014,11,20,19,37.47,3.5,84,0.82,1.01,NA,375
2014,11,21,8,34.1,5.37,338,0.71,3.05,1021.56,287
2014,11,21,9,39.23,4,350,0.65,1.71,NA,177
2014,11,21,10,43.23,2.21,356,0.57,1.98,NA,133
2014,11,21,11,45.15,1.05,236,0.48,3.27,1021.43,93
2014,11,21,12,52.23,2,340,0.37,2.81,NA,82
2014,11,21,13,55,2,330,0.32,3.4,NA,86
2014,11,21,14,56.27,8.08,313,0.25,4.34,1019.56,88
2014,11,21,15,58.41,14.43,303,0.17,0.6,NA,33
2014,11,21,16,56.18,8.13,301,0.18,0.6,NA,16
2014,11,21,17,50.92,9.33,314,0.24,2.4,1021.12,19
2014,11,21,18,51.18,11.48,319,0.23,0.4,NA,22
2014,11,21,19,48.95,1.77,20,0.28,0.4,NA,31
2014,11,21,20,45.81,5.13,273,0.32,2.43,1023.84,37
2014,11,21,21,44.3,2,330,0.32,0.3,NA,38
2014,11,21,22,40.53,4.48,3,0.34,0.4,NA,30
2014,11,21,23,45.18,10.17,340,0.28,1.02,1025.6,17
2014,11,22,0,40.53,4,340,0.31,0.6,NA,9
2014,11,22,1,39,3.77,330,0.32,0.9,NA,9
2014,11,22,2,30.1,6.21,349,0.55,8.4,1026.89,12
2014,11,22,3,30.82,6.59,348,0.52,1,NA,8
2014,11,22,4,30.82,4,330,0.59,1.2,NA,10
2014,11,22,5,27.66,3.57,8,0.62,8.31,1027.53,13
2014,11,22,6,28.05,6.96,358,0.62,1.4,NA,15
2014,11,22,7,28.7,4.26,354,0.66,1.4,NA,29
2014,11,22,8,35.18,5.4,359,0.49,6.27,1029.05,31
2014,11,22,9,45.35,9,340,0.28,3.1,NA,37
2014,11,22,10,48.23,9,70,0.23,5,NA,36
2014,11,22,11,46.03,3.36,41,0.25,9.57,1029.34,31
2014,11,22,12,52.23,NA,NA,0.17,NA,NA,26
2014,11,22,13,52.23,9,100,0.18,NA,NA,28
2014,11,22,14,50.87,6.63,132,0.2,10,1026.03,26
2014,11,22,15,52,9,160,0.21,NA,NA,38
2014,11,22,16,48,4.34,142,0.25,NA,NA,48
2014,11,22,17,44.31,4.16,159,0.33,8.47,1025.68,65
2014,11,22,18,43,3.85,165,0.34,3.8,NA,79
2014,11,22,19,41.47,6.64,141,0.4,3.1,NA,101
2014,11,22,20,41.37,7.04,140,0.55,4.97,1026.63,123
2014,11,22,21,42.53,8.13,139,0.72,4.67,NA,146
2014,11,22,22,39,1.95,146,0.78,4.67,NA,127
2014,11,22,23,39.23,3.58,104,0.82,4.25,1026.6,107
2014,11,23,0,37.47,1.77,90,0.77,4.25,NA,106
2014,11,23,1,36.35,1.77,100,0.85,4.21,NA,116
2014,11,23,2,34.2,2.87,7,0.79,5.06,1026.56,100
2014,11,23,3,36.35,0.23,140,0.86,3.61,NA,91
2014,11,23,4,34.59,2,130,0.86,3.54,NA,91
2014,11,23,5,32.47,0.46,0,0.9,4.04,1025.55,99
2014,11,23,6,32.59,2,350,0.93,3.48,NA,110
2014,11,23,7,36.12,7.18,347,0.86,2.28,NA,111
2014,11,23,8,35.69,1.91,341,0.79,3.37,1026.82,113
2014,11,23,9,41,3.71,358,0.71,2.96,NA,101
2014,11,23,10,43.23,1.66,303,0.66,2.96,NA,101
2014,11,23,11,43.75,0.55,100,0.63,3.56,1026.62,111
2014,11,23,12,45.35,0.92,85,0.66,2.9,NA,114
2014,11,23,13,46.23,9,350,0.68,2.61,NA,119
2014,11,23,14,47.86,2.5,267,0.59,3.74,1024.4,141
2014,11,23,15,48,7,350,0.59,2.64,NA,149
2014,11,23,16,46,4,40,0.64,2.64,NA,134
2014,11,23,17,40.89,1.55,256,0.71,3.23,1024.76,143
2014,11,23,18,38.05,2.18,146,0.87,2.13,NA,174
2014,11,23,19,38.05,0,NA,0.93,1.98,NA,182
2014,11,23,20,36.86,1.82,289,0.81,2.45,1027.05,181
2014,11,23,21,34.35,1.05,340,1,1.33,NA,186
2014,11,23,22,30.82,2.66,5,1,1.04,NA,193
2014,11,23,23,32.59,6.62,349,0.92,1.11,1027.5,240
2014,11,24,0,30.7,6.64,349,0.93,1.7,NA,289
2014,11,24,1,32.23,8.75,349,0.93,2.47,NA,282
2014,11,24,2,33.77,3.35,287,0.76,3.43,1028.06,188
2014,11,24,3,27.82,6.9,7,0.93,1.94,NA,175
2014,11,24,4,31.77,8.39,341,0.84,3.35,NA,150
2014,11,24,5,27.67,6.4,351,0.78,4.66,1028.21,116
2014,11,24,6,30.23,6.9,7,0.73,4.41,NA,100
2014,11,24,7,35.53,8.59,16,0.54,0,NA,42
2014,11,24,8,34.88,2.96,10,0.51,8.06,1028.72,41
2014,11,24,9,41.95,8.39,9,0.43,0.2,NA,30
2014,11,24,10,45.18,4,340,0.36,1.2,NA,28
2014,11,24,11,46.8,4.89,21,0.26,8.59,1028.81,19
2014,11,24,12,51.53,NA,NA,0.2,3.1,NA,22
2014,11,24,13,52,7,120,0.16,NA,NA,22
2014,11,24,14,51.89,2.21,47,0.19,9.5,1026.09,22
2014,11,24,15,51.77,9,110,0.2,NA,NA,31
2014,11,24,16,45.88,8.72,178,0.32,NA,NA,31
2014,11,24,17,42.43,3.87,156,0.38,8.22,1026.38,44
2014,11,24,18,41,4,160,0.41,5,NA,46
